sequence,color_space,umap_components,original_feature_dim,umap_applied,crop_center_ratio,crop_method,experiment_stage,positive_label,negative_label,true_positive,false_positive,true_negative,false_negative,accuracy,num_samples
F_20200220_1_0360_0390,rgb,28,864,True,1.0,center,umap_color,1,0,93,80,85,72,0.5393939393939394,330
F_20200220_1_0360_0390,rgb,33,864,True,1.0,center,umap_color,1,0,101,86,79,64,0.5454545454545454,330
F_20200220_1_0360_0390,rgb,38,864,True,1.0,center,umap_color,1,0,94,85,80,71,0.5272727272727272,330
F_20200220_1_0360_0390,rgb,43,864,True,1.0,center,umap_color,1,0,101,86,79,64,0.5454545454545454,330
F_20200220_1_0360_0390,rgb,48,864,True,1.0,center,umap_color,1,0,102,88,77,63,0.5424242424242425,330
F_20200220_1_0390_0420,h,3,800,True,1.0,center,umap_color,1,0,94,76,89,71,0.5545454545454546,330
F_20200220_1_0390_0420,h,8,800,True,1.0,center,umap_color,1,0,94,74,91,71,0.5606060606060606,330
F_20200220_1_0390_0420,h,13,800,True,1.0,center,umap_color,1,0,93,73,92,72,0.5606060606060606,330
F_20200220_1_0390_0420,h,18,800,True,1.0,center,umap_color,1,0,94,73,92,71,0.5636363636363636,330
F_20200220_1_0390_0420,h,28,800,True,1.0,center,umap_color,1,0,97,79,86,68,0.5545454545454546,330
F_20200220_1_0390_0420,h,23,800,True,1.0,center,umap_color,1,0,93,73,92,72,0.5606060606060606,330
F_20200220_1_0390_0420,h,33,800,True,1.0,center,umap_color,1,0,93,73,92,72,0.5606060606060606,330
F_20200220_1_0390_0420,h,38,800,True,1.0,center,umap_color,1,0,93,73,92,72,0.5606060606060606,330
F_20200220_1_0390_0420,h,43,800,True,1.0,center,umap_color,1,0,93,73,92,72,0.5606060606060606,330
F_20200220_1_0390_0420,h,48,800,True,1.0,center,umap_color,1,0,94,73,92,71,0.5636363636363636,330
F_20200220_1_0390_0420,rgb,3,864,True,1.0,center,umap_color,1,0,94,76,89,71,0.5545454545454546,330
F_20200220_1_0390_0420,rgb,8,864,True,1.0,center,umap_color,1,0,95,77,88,70,0.5545454545454546,330
F_20200220_1_0390_0420,rgb,13,864,True,1.0,center,umap_color,1,0,93,73,92,72,0.5606060606060606,330
F_20200220_1_0390_0420,rgb,18,864,True,1.0,center,umap_color,1,0,94,73,92,71,0.5636363636363636,330
F_20200220_1_0390_0420,rgb,23,864,True,1.0,center,umap_color,1,0,94,73,92,71,0.5636363636363636,330
F_20200220_1_0390_0420,rgb,28,864,True,1.0,center,umap_color,1,0,93,73,92,72,0.5606060606060606,330
F_20200220_1_0390_0420,rgb,33,864,True,1.0,center,umap_color,1,0,94,74,91,71,0.5606060606060606,330
F_20200220_1_0390_0420,rgb,38,864,True,1.0,center,umap_color,1,0,93,73,92,72,0.5606060606060606,330
F_20200220_1_0390_0420,rgb,43,864,True,1.0,center,umap_color,1,0,93,73,92,72,0.5606060606060606,330
F_20200220_1_0390_0420,rgb,48,864,True,1.0,center,umap_color,1,0,93,73,92,72,0.5606060606060606,330
F_20200220_1_0420_0450,h,33,800,True,1.0,center,umap_color,1,0,116,79,86,49,0.6121212121212121,330
F_20200220_1_0420_0450,h,13,800,True,1.0,center,umap_color,1,0,116,79,86,49,0.6121212121212121,330
F_20200220_1_0420_0450,h,3,800,True,1.0,center,umap_color,1,0,114,79,86,51,0.6060606060606061,330
F_20200220_1_0420_0450,h,18,800,True,1.0,center,umap_color,1,0,112,79,86,53,0.6,330
F_20200220_1_0420_0450,h,8,800,True,1.0,center,umap_color,1,0,113,79,86,52,0.603030303030303,330
F_20200220_1_0420_0450,h,28,800,True,1.0,center,umap_color,1,0,114,79,86,51,0.6060606060606061,330
F_20200220_1_0420_0450,h,23,800,True,1.0,center,umap_color,1,0,112,79,86,53,0.6,330
F_20200220_1_0420_0450,h,38,800,True,1.0,center,umap_color,1,0,115,79,86,50,0.6090909090909091,330
F_20200220_1_0420_0450,h,43,800,True,1.0,center,umap_color,1,0,115,79,86,50,0.6090909090909091,330
F_20200220_1_0420_0450,h,48,800,True,1.0,center,umap_color,1,0,115,79,86,50,0.6090909090909091,330
F_20200220_1_0420_0450,rgb,3,864,True,1.0,center,umap_color,1,0,110,79,86,55,0.593939393939394,330
F_20200220_1_0420_0450,rgb,8,864,True,1.0,center,umap_color,1,0,111,79,86,54,0.5969696969696969,330
F_20200220_1_0420_0450,rgb,13,864,True,1.0,center,umap_color,1,0,112,79,86,53,0.6,330
F_20200220_1_0420_0450,rgb,18,864,True,1.0,center,umap_color,1,0,112,79,86,53,0.6,330
F_20200220_1_0420_0450,rgb,23,864,True,1.0,center,umap_color,1,0,113,79,86,52,0.603030303030303,330
F_20200220_1_0420_0450,rgb,28,864,True,1.0,center,umap_color,1,0,112,79,86,53,0.6,330
F_20200220_1_0420_0450,rgb,33,864,True,1.0,center,umap_color,1,0,112,79,86,53,0.6,330
F_20200220_1_0420_0450,rgb,38,864,True,1.0,center,umap_color,1,0,116,79,86,49,0.6121212121212121,330
F_20200220_1_0420_0450,rgb,43,864,True,1.0,center,umap_color,1,0,111,79,86,54,0.5969696969696969,330
F_20200220_1_0420_0450,rgb,48,864,True,1.0,center,umap_color,1,0,111,79,86,54,0.5969696969696969,330
F_20200220_1_0450_0480,h,23,800,True,1.0,center,umap_color,1,0,134,78,87,30,0.6717325227963525,329
F_20200220_1_0450_0480,h,13,800,True,1.0,center,umap_color,1,0,135,81,84,29,0.6656534954407295,329
F_20200220_1_0450_0480,h,18,800,True,1.0,center,umap_color,1,0,135,79,86,29,0.6717325227963525,329
F_20200220_1_0450_0480,h,3,800,True,1.0,center,umap_color,1,0,135,81,84,29,0.6656534954407295,329
F_20200220_1_0450_0480,h,8,800,True,1.0,center,umap_color,1,0,133,81,84,31,0.6595744680851063,329
F_20200220_1_0450_0480,h,28,800,True,1.0,center,umap_color,1,0,134,80,85,30,0.6656534954407295,329
F_20200220_1_0450_0480,h,38,800,True,1.0,center,umap_color,1,0,135,79,86,29,0.6717325227963525,329
F_20200220_1_0450_0480,h,33,800,True,1.0,center,umap_color,1,0,134,79,86,30,0.668693009118541,329
F_20200220_1_0450_0480,h,43,800,True,1.0,center,umap_color,1,0,135,76,89,29,0.6808510638297872,329
F_20200220_1_0450_0480,rgb,3,864,True,1.0,center,umap_color,1,0,134,81,84,30,0.662613981762918,329
F_20200220_1_0450_0480,h,48,800,True,1.0,center,umap_color,1,0,134,80,85,30,0.6656534954407295,329
F_20200220_1_0450_0480,rgb,8,864,True,1.0,center,umap_color,1,0,135,79,86,29,0.6717325227963525,329
F_20200220_1_0450_0480,rgb,13,864,True,1.0,center,umap_color,1,0,134,79,86,30,0.668693009118541,329
F_20200220_1_0450_0480,rgb,18,864,True,1.0,center,umap_color,1,0,137,84,81,27,0.662613981762918,329
F_20200220_1_0450_0480,rgb,23,864,True,1.0,center,umap_color,1,0,134,79,86,30,0.668693009118541,329
F_20200220_1_0450_0480,rgb,28,864,True,1.0,center,umap_color,1,0,135,77,88,29,0.6778115501519757,329
F_20200220_1_0450_0480,rgb,33,864,True,1.0,center,umap_color,1,0,134,77,88,30,0.6747720364741642,329
F_20200220_1_0450_0480,rgb,38,864,True,1.0,center,umap_color,1,0,135,81,84,29,0.6656534954407295,329
F_20200220_1_0450_0480,rgb,43,864,True,1.0,center,umap_color,1,0,134,77,88,30,0.6747720364741642,329
F_20200220_1_0450_0480,rgb,48,864,True,1.0,center,umap_color,1,0,134,78,87,30,0.6717325227963525,329
F_20200220_1_0480_0510,h,18,800,True,1.0,center,umap_color,1,0,94,85,80,71,0.5272727272727272,330
F_20200220_1_0480_0510,h,3,800,True,1.0,center,umap_color,1,0,97,85,80,68,0.5363636363636364,330
F_20200220_1_0480_0510,h,13,800,True,1.0,center,umap_color,1,0,96,89,76,69,0.5212121212121212,330
F_20200220_1_0480_0510,h,8,800,True,1.0,center,umap_color,1,0,94,86,79,71,0.5242424242424243,330
F_20200220_1_0480_0510,h,23,800,True,1.0,center,umap_color,1,0,94,86,79,71,0.5242424242424243,330
F_20200220_1_0480_0510,h,33,800,True,1.0,center,umap_color,1,0,94,87,78,71,0.5212121212121212,330
F_20200220_1_0480_0510,h,38,800,True,1.0,center,umap_color,1,0,95,85,80,70,0.5303030303030303,330
F_20200220_1_0480_0510,h,28,800,True,1.0,center,umap_color,1,0,94,86,79,71,0.5242424242424243,330
F_20200220_1_0480_0510,h,43,800,True,1.0,center,umap_color,1,0,94,88,77,71,0.5181818181818182,330
F_20200220_1_0480_0510,h,48,800,True,1.0,center,umap_color,1,0,96,86,79,69,0.5303030303030303,330
F_20200220_1_0480_0510,rgb,3,864,True,1.0,center,umap_color,1,0,96,90,75,69,0.5181818181818182,330
F_20200220_1_0480_0510,rgb,8,864,True,1.0,center,umap_color,1,0,95,86,79,70,0.5272727272727272,330
F_20200220_1_0480_0510,rgb,13,864,True,1.0,center,umap_color,1,0,94,87,78,71,0.5212121212121212,330
F_20200220_1_0480_0510,rgb,18,864,True,1.0,center,umap_color,1,0,94,84,81,71,0.5303030303030303,330
F_20200220_1_0480_0510,rgb,23,864,True,1.0,center,umap_color,1,0,95,88,77,70,0.5212121212121212,330
F_20200220_1_0480_0510,rgb,28,864,True,1.0,center,umap_color,1,0,94,82,83,71,0.5363636363636364,330
F_20200220_1_0480_0510,rgb,33,864,True,1.0,center,umap_color,1,0,95,86,79,70,0.5272727272727272,330
F_20200220_1_0480_0510,rgb,38,864,True,1.0,center,umap_color,1,0,97,85,80,68,0.5363636363636364,330
F_20200220_1_0480_0510,rgb,43,864,True,1.0,center,umap_color,1,0,96,88,77,69,0.5242424242424243,330
F_20200220_1_0480_0510,rgb,48,864,True,1.0,center,umap_color,1,0,95,86,79,70,0.5272727272727272,330
F_20200220_1_0510_0540,h,13,800,True,1.0,center,umap_color,1,0,131,103,62,34,0.5848484848484848,330
F_20200220_1_0510_0540,h,8,800,True,1.0,center,umap_color,1,0,131,102,63,34,0.5878787878787879,330
F_20200220_1_0510_0540,h,3,800,True,1.0,center,umap_color,1,0,130,100,65,35,0.5909090909090909,330
F_20200220_1_0510_0540,h,28,800,True,1.0,center,umap_color,1,0,130,99,66,35,0.593939393939394,330
F_20200220_1_0510_0540,h,18,800,True,1.0,center,umap_color,1,0,131,101,64,34,0.5909090909090909,330
F_20200220_1_0510_0540,h,23,800,True,1.0,center,umap_color,1,0,130,100,65,35,0.5909090909090909,330
F_20200220_1_0510_0540,h,33,800,True,1.0,center,umap_color,1,0,118,90,75,47,0.5848484848484848,330
F_20200220_1_0510_0540,h,38,800,True,1.0,center,umap_color,1,0,131,97,68,34,0.603030303030303,330
F_20200220_1_0510_0540,h,43,800,True,1.0,center,umap_color,1,0,130,96,69,35,0.603030303030303,330
F_20200220_1_0510_0540,h,48,800,True,1.0,center,umap_color,1,0,130,100,65,35,0.5909090909090909,330
F_20200220_1_0510_0540,rgb,3,864,True,1.0,center,umap_color,1,0,131,98,67,34,0.6,330
F_20200220_1_0510_0540,rgb,8,864,True,1.0,center,umap_color,1,0,131,101,64,34,0.5909090909090909,330
F_20200220_1_0510_0540,rgb,13,864,True,1.0,center,umap_color,1,0,130,103,62,35,0.5818181818181818,330
F_20200220_1_0510_0540,rgb,18,864,True,1.0,center,umap_color,1,0,131,98,67,34,0.6,330
F_20200220_1_0510_0540,rgb,23,864,True,1.0,center,umap_color,1,0,131,101,64,34,0.5909090909090909,330
F_20200220_1_0510_0540,rgb,28,864,True,1.0,center,umap_color,1,0,130,100,65,35,0.5909090909090909,330
F_20200220_1_0510_0540,rgb,33,864,True,1.0,center,umap_color,1,0,130,96,69,35,0.603030303030303,330
F_20200220_1_0510_0540,rgb,38,864,True,1.0,center,umap_color,1,0,132,103,62,33,0.5878787878787879,330
F_20200220_1_0510_0540,rgb,43,864,True,1.0,center,umap_color,1,0,131,101,64,34,0.5909090909090909,330
F_20200220_1_0510_0540,rgb,48,864,True,1.0,center,umap_color,1,0,130,100,65,35,0.5909090909090909,330
F_20200220_1_0540_0570,h,3,800,True,1.0,center,umap_color,1,0,111,101,64,54,0.5303030303030303,330
F_20200220_1_0540_0570,h,8,800,True,1.0,center,umap_color,1,0,112,101,64,53,0.5333333333333333,330
F_20200220_1_0540_0570,h,38,800,True,1.0,center,umap_color,1,0,124,101,64,41,0.5696969696969697,330
F_20200220_1_0540_0570,h,23,800,True,1.0,center,umap_color,1,0,121,101,64,44,0.5606060606060606,330
F_20200220_1_0540_0570,h,33,800,True,1.0,center,umap_color,1,0,119,101,64,46,0.5545454545454546,330
F_20200220_1_0540_0570,h,18,800,True,1.0,center,umap_color,1,0,115,101,64,50,0.5424242424242425,330
F_20200220_1_0540_0570,h,28,800,True,1.0,center,umap_color,1,0,127,102,63,38,0.5757575757575758,330
F_20200220_1_0540_0570,h,13,800,True,1.0,center,umap_color,1,0,121,101,64,44,0.5606060606060606,330
F_20200220_1_0540_0570,h,43,800,True,1.0,center,umap_color,1,0,124,101,64,41,0.5696969696969697,330
F_20200220_1_0540_0570,h,48,800,True,1.0,center,umap_color,1,0,124,101,64,41,0.5696969696969697,330
F_20200220_1_0540_0570,rgb,3,864,True,1.0,center,umap_color,1,0,124,101,64,41,0.5696969696969697,330
F_20200220_1_0540_0570,rgb,8,864,True,1.0,center,umap_color,1,0,124,101,64,41,0.5696969696969697,330
F_20200220_1_0540_0570,rgb,13,864,True,1.0,center,umap_color,1,0,123,101,64,42,0.5666666666666667,330
F_20200220_1_0540_0570,rgb,18,864,True,1.0,center,umap_color,1,0,125,101,64,40,0.5727272727272728,330
F_20200220_1_0540_0570,rgb,23,864,True,1.0,center,umap_color,1,0,119,101,64,46,0.5545454545454546,330
F_20200220_1_0540_0570,rgb,28,864,True,1.0,center,umap_color,1,0,121,101,64,44,0.5606060606060606,330
F_20200220_1_0540_0570,rgb,33,864,True,1.0,center,umap_color,1,0,120,101,64,45,0.5575757575757576,330
F_20200220_1_0540_0570,rgb,38,864,True,1.0,center,umap_color,1,0,122,101,64,43,0.5636363636363636,330
F_20200220_1_0540_0570,rgb,43,864,True,1.0,center,umap_color,1,0,124,101,64,41,0.5696969696969697,330
F_20200220_1_0540_0570,rgb,48,864,True,1.0,center,umap_color,1,0,123,101,64,42,0.5666666666666667,330
F_20200220_1_0570_0600,h,8,800,True,1.0,center,umap_color,1,0,82,81,84,83,0.503030303030303,330
F_20200220_1_0570_0600,h,23,800,True,1.0,center,umap_color,1,0,82,81,84,83,0.503030303030303,330
F_20200220_1_0570_0600,h,3,800,True,1.0,center,umap_color,1,0,82,81,84,83,0.503030303030303,330
F_20200220_1_0570_0600,h,18,800,True,1.0,center,umap_color,1,0,84,84,81,81,0.5,330
F_20200220_1_0570_0600,h,13,800,True,1.0,center,umap_color,1,0,84,84,81,81,0.5,330
F_20200220_1_0570_0600,h,28,800,True,1.0,center,umap_color,1,0,82,81,84,83,0.503030303030303,330
F_20200220_1_0570_0600,h,38,800,True,1.0,center,umap_color,1,0,82,81,84,83,0.503030303030303,330
F_20200220_1_0570_0600,h,33,800,True,1.0,center,umap_color,1,0,82,81,84,83,0.503030303030303,330
F_20200220_1_0570_0600,h,43,800,True,1.0,center,umap_color,1,0,83,81,84,82,0.5060606060606061,330
F_20200220_1_0570_0600,h,48,800,True,1.0,center,umap_color,1,0,84,84,81,81,0.5,330
F_20200220_1_0570_0600,rgb,3,864,True,1.0,center,umap_color,1,0,84,84,81,81,0.5,330
F_20200220_1_0570_0600,rgb,8,864,True,1.0,center,umap_color,1,0,84,84,81,81,0.5,330
F_20200220_1_0570_0600,rgb,13,864,True,1.0,center,umap_color,1,0,85,84,81,80,0.503030303030303,330
F_20200220_1_0570_0600,rgb,18,864,True,1.0,center,umap_color,1,0,82,81,84,83,0.503030303030303,330
F_20200220_1_0570_0600,rgb,23,864,True,1.0,center,umap_color,1,0,82,81,84,83,0.503030303030303,330
F_20200220_1_0570_0600,rgb,28,864,True,1.0,center,umap_color,1,0,85,84,81,80,0.503030303030303,330
F_20200220_1_0570_0600,rgb,33,864,True,1.0,center,umap_color,1,0,86,84,81,79,0.5060606060606061,330
F_20200220_1_0570_0600,rgb,38,864,True,1.0,center,umap_color,1,0,81,81,84,84,0.5,330
F_20200220_1_0570_0600,rgb,43,864,True,1.0,center,umap_color,1,0,86,84,81,79,0.5060606060606061,330
F_20200220_1_0570_0600,rgb,48,864,True,1.0,center,umap_color,1,0,86,84,81,79,0.5060606060606061,330
F_20200220_1_0600_0630,h,33,800,True,1.0,center,umap_color,1,0,110,75,90,55,0.6060606060606061,330
F_20200220_1_0600_0630,h,8,800,True,1.0,center,umap_color,1,0,109,70,95,56,0.6181818181818182,330
F_20200220_1_0600_0630,h,3,800,True,1.0,center,umap_color,1,0,109,70,95,56,0.6181818181818182,330
F_20200220_1_0600_0630,h,13,800,True,1.0,center,umap_color,1,0,108,70,95,57,0.6151515151515151,330
F_20200220_1_0600_0630,h,28,800,True,1.0,center,umap_color,1,0,108,70,95,57,0.6151515151515151,330
F_20200220_1_0600_0630,h,38,800,True,1.0,center,umap_color,1,0,108,70,95,57,0.6151515151515151,330
F_20200220_1_0600_0630,h,18,800,True,1.0,center,umap_color,1,0,108,70,95,57,0.6151515151515151,330
F_20200220_1_0600_0630,h,23,800,True,1.0,center,umap_color,1,0,107,70,95,58,0.6121212121212121,330
F_20200220_1_0600_0630,h,43,800,True,1.0,center,umap_color,1,0,108,70,95,57,0.6151515151515151,330
F_20200220_1_0600_0630,h,48,800,True,1.0,center,umap_color,1,0,108,70,95,57,0.6151515151515151,330
F_20200220_1_0600_0630,rgb,3,864,True,1.0,center,umap_color,1,0,108,70,95,57,0.6151515151515151,330
F_20200220_1_0600_0630,rgb,8,864,True,1.0,center,umap_color,1,0,109,70,95,56,0.6181818181818182,330
F_20200220_1_0600_0630,rgb,13,864,True,1.0,center,umap_color,1,0,109,70,95,56,0.6181818181818182,330
F_20200220_1_0600_0630,rgb,18,864,True,1.0,center,umap_color,1,0,108,70,95,57,0.6151515151515151,330
F_20200220_1_0600_0630,rgb,23,864,True,1.0,center,umap_color,1,0,108,70,95,57,0.6151515151515151,330
F_20200220_1_0600_0630,rgb,28,864,True,1.0,center,umap_color,1,0,109,70,95,56,0.6181818181818182,330
F_20200220_1_0600_0630,rgb,33,864,True,1.0,center,umap_color,1,0,109,70,95,56,0.6181818181818182,330
F_20200220_1_0600_0630,rgb,38,864,True,1.0,center,umap_color,1,0,108,70,95,57,0.6151515151515151,330
F_20200220_1_0600_0630,rgb,43,864,True,1.0,center,umap_color,1,0,110,71,94,55,0.6181818181818182,330
F_20200220_1_0600_0630,rgb,48,864,True,1.0,center,umap_color,1,0,110,72,93,55,0.6151515151515151,330
F_20200220_1_0630_0660,h,13,800,True,1.0,center,umap_color,1,0,66,48,117,99,0.5545454545454546,330
F_20200220_1_0630_0660,h,3,800,True,1.0,center,umap_color,1,0,61,48,117,104,0.5393939393939394,330
F_20200220_1_0630_0660,h,28,800,True,1.0,center,umap_color,1,0,67,48,117,98,0.5575757575757576,330
F_20200220_1_0630_0660,h,8,800,True,1.0,center,umap_color,1,0,65,48,117,100,0.5515151515151515,330
F_20200220_1_0630_0660,h,18,800,True,1.0,center,umap_color,1,0,65,48,117,100,0.5515151515151515,330
F_20200220_1_0630_0660,h,23,800,True,1.0,center,umap_color,1,0,68,48,117,97,0.5606060606060606,330
F_20200220_1_0630_0660,h,33,800,True,1.0,center,umap_color,1,0,67,48,117,98,0.5575757575757576,330
F_20200220_1_0630_0660,h,38,800,True,1.0,center,umap_color,1,0,66,48,117,99,0.5545454545454546,330
F_20200220_1_0630_0660,h,43,800,True,1.0,center,umap_color,1,0,64,48,117,101,0.5484848484848485,330
F_20200220_1_0630_0660,h,48,800,True,1.0,center,umap_color,1,0,68,48,117,97,0.5606060606060606,330
F_20200220_1_0630_0660,rgb,8,864,True,1.0,center,umap_color,1,0,65,48,117,100,0.5515151515151515,330
F_20200220_1_0630_0660,rgb,3,864,True,1.0,center,umap_color,1,0,65,48,117,100,0.5515151515151515,330
F_20200220_1_0630_0660,rgb,13,864,True,1.0,center,umap_color,1,0,69,49,116,96,0.5606060606060606,330
F_20200220_1_0630_0660,rgb,18,864,True,1.0,center,umap_color,1,0,65,48,117,100,0.5515151515151515,330
F_20200220_1_0630_0660,rgb,23,864,True,1.0,center,umap_color,1,0,65,48,117,100,0.5515151515151515,330
F_20200220_1_0630_0660,rgb,28,864,True,1.0,center,umap_color,1,0,66,48,117,99,0.5545454545454546,330
F_20200220_1_0630_0660,rgb,33,864,True,1.0,center,umap_color,1,0,65,48,117,100,0.5515151515151515,330
F_20200220_1_0630_0660,rgb,38,864,True,1.0,center,umap_color,1,0,65,48,117,100,0.5515151515151515,330
F_20200220_1_0630_0660,rgb,43,864,True,1.0,center,umap_color,1,0,64,48,117,101,0.5484848484848485,330
F_20200220_1_0630_0660,rgb,48,864,True,1.0,center,umap_color,1,0,66,48,117,99,0.5545454545454546,330
F_20200220_1_0660_0690,h,18,800,True,1.0,center,umap_color,1,0,68,67,98,97,0.503030303030303,330
F_20200220_1_0660_0690,h,8,800,True,1.0,center,umap_color,1,0,73,68,97,92,0.5151515151515151,330
F_20200220_1_0660_0690,h,13,800,True,1.0,center,umap_color,1,0,68,68,97,97,0.5,330
F_20200220_1_0660_0690,h,23,800,True,1.0,center,umap_color,1,0,67,66,99,98,0.503030303030303,330
F_20200220_1_0660_0690,h,3,800,True,1.0,center,umap_color,1,0,97,92,73,68,0.5151515151515151,330
F_20200220_1_0660_0690,h,28,800,True,1.0,center,umap_color,1,0,71,70,95,94,0.503030303030303,330
F_20200220_1_0660_0690,h,33,800,True,1.0,center,umap_color,1,0,70,69,96,95,0.503030303030303,330
F_20200220_1_0660_0690,h,38,800,True,1.0,center,umap_color,1,0,68,64,101,97,0.5121212121212121,330
F_20200220_1_0660_0690,h,43,800,True,1.0,center,umap_color,1,0,69,68,97,96,0.503030303030303,330
F_20200220_1_0660_0690,h,48,800,True,1.0,center,umap_color,1,0,70,69,96,95,0.503030303030303,330
F_20200220_1_0660_0690,rgb,3,864,True,1.0,center,umap_color,1,0,77,69,96,88,0.5242424242424243,330
F_20200220_1_0660_0690,rgb,8,864,True,1.0,center,umap_color,1,0,77,71,94,88,0.5181818181818182,330
F_20200220_1_0660_0690,rgb,13,864,True,1.0,center,umap_color,1,0,73,67,98,92,0.5181818181818182,330
F_20200220_1_0660_0690,rgb,18,864,True,1.0,center,umap_color,1,0,75,69,96,90,0.5181818181818182,330
F_20200220_1_0660_0690,rgb,23,864,True,1.0,center,umap_color,1,0,71,68,97,94,0.509090909090909,330
F_20200220_1_0660_0690,rgb,28,864,True,1.0,center,umap_color,1,0,68,67,98,97,0.503030303030303,330
F_20200220_1_0660_0690,rgb,33,864,True,1.0,center,umap_color,1,0,76,71,94,89,0.5151515151515151,330
F_20200220_1_0660_0690,rgb,38,864,True,1.0,center,umap_color,1,0,79,69,96,86,0.5303030303030303,330
F_20200220_1_0660_0690,rgb,43,864,True,1.0,center,umap_color,1,0,68,65,100,97,0.509090909090909,330
F_20200220_1_0660_0690,rgb,48,864,True,1.0,center,umap_color,1,0,67,67,98,98,0.5,330
F_20200220_1_0690_0720,h,13,800,True,1.0,center,umap_color,1,0,15,0,165,150,0.5454545454545454,330
F_20200220_1_0690_0720,h,28,800,True,1.0,center,umap_color,1,0,15,0,165,150,0.5454545454545454,330
F_20200220_1_0690_0720,h,18,800,True,1.0,center,umap_color,1,0,15,0,165,150,0.5454545454545454,330
F_20200220_1_0690_0720,h,8,800,True,1.0,center,umap_color,1,0,15,0,165,150,0.5454545454545454,330
F_20200220_1_0690_0720,h,23,800,True,1.0,center,umap_color,1,0,15,0,165,150,0.5454545454545454,330
F_20200220_1_0690_0720,h,33,800,True,1.0,center,umap_color,1,0,15,0,165,150,0.5454545454545454,330
F_20200220_1_0690_0720,h,3,800,True,1.0,center,umap_color,1,0,15,0,165,150,0.5454545454545454,330
F_20200220_1_0690_0720,h,38,800,True,1.0,center,umap_color,1,0,15,0,165,150,0.5454545454545454,330
